,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2572,0890438439,How to Clean Practically Anything,Edward Kipel,1996,Consumer Reports Books,http://images.amazon.com/images/P/0890438439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890438439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890438439.01.LZZZZZZZ.jpg
2573,0871233452,"Love's Enduring Promise (Love Comes Softly, Book 2)",Janette Oke,1980,Bethany House,http://images.amazon.com/images/P/0871233452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871233452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871233452.01.LZZZZZZZ.jpg
2574,0871233428,"Love Comes Softly (Love Comes Softly, Book 1)",Janette Oke,1979,Bethany House,http://images.amazon.com/images/P/0871233428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871233428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871233428.01.LZZZZZZZ.jpg
2575,0064471063,The Horse and His Boy,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471063.01.LZZZZZZZ.jpg
2576,0064409422,"The Lion, the Witch and the Wardrobe (Full-Color Collector's Edition)",C. S. Lewis,2000,HarperTrophy,http://images.amazon.com/images/P/0064409422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064409422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064409422.01.LZZZZZZZ.jpg
2577,0064471055,Prince Caspian (rack) : The Return to Narnia (Narnia),C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471055.01.LZZZZZZZ.jpg
2578,0064471071,The Voyage of the Dawn Treader (rack) (Narnia),C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471071.01.LZZZZZZZ.jpg
2579,0064400085,These Happy Golden Years (Little House),Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400085.01.LZZZZZZZ.jpg
2580,0064400077,Little Town on the Prairie,Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400077.01.LZZZZZZZ.jpg
2581,0064400069,The Long Winter (Little House),Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400069.01.LZZZZZZZ.jpg
2582,0064400050,By the Shores of Silver Lake (Little House),Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400050.01.LZZZZZZZ.jpg
2583,0064400042,On the Banks of Plum Creek,Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400042.01.LZZZZZZZ.jpg
2584,0836204158,It'S Obvious You Won'T Survive By Your Wits Alone,Scott Adams,1995,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836204158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836204158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836204158.01.LZZZZZZZ.jpg
2585,055325846X,Trinity,Leon Uris,1983,Bantam Books,http://images.amazon.com/images/P/055325846X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055325846X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055325846X.01.LZZZZZZZ.jpg
2586,0345423631,Night of the Wolf,Alice Borchardt,2000,Ballantine Books,http://images.amazon.com/images/P/0345423631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423631.01.LZZZZZZZ.jpg
2587,0345422589,"Running With the Demon (The Word and the Void Trilogy, Book 1)",Terry Brooks,1998,Del Rey Books,http://images.amazon.com/images/P/0345422589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422589.01.LZZZZZZZ.jpg
2588,0671741039,Swan Song,Robert McCammon,1987,Pocket,http://images.amazon.com/images/P/0671741039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671741039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671741039.01.LZZZZZZZ.jpg
2589,0380851180,Heart of Thunder,Johanna Lindsey,1999,Avon,http://images.amazon.com/images/P/0380851180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380851180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380851180.01.LZZZZZZZ.jpg
2590,0517542099,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1989,Harmony,http://images.amazon.com/images/P/0517542099.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517542099.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517542099.01.LZZZZZZZ.jpg
2591,0380808080,This Heart of Mine (Avon Romance),Susan Elizabeth Phillips,2002,Avon,http://images.amazon.com/images/P/0380808080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380808080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380808080.01.LZZZZZZZ.jpg
2592,0836220668,Bride Of The Far Side,Gary Larson,1985,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836220668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836220668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836220668.01.LZZZZZZZ.jpg
2593,0373802021,The Fairy Godmother,Mercedes Lackey,2004,Luna,http://images.amazon.com/images/P/0373802021.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373802021.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373802021.01.LZZZZZZZ.jpg
2594,0385312202,Leaving Cold Sassy: The Unfinished Sequel to Cold Sassy,Olive Ann Burns,1994,Delta,http://images.amazon.com/images/P/0385312202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385312202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385312202.01.LZZZZZZZ.jpg
2595,0553263218,The Pigman,PAUL ZINDEL,1983,Bantam,http://images.amazon.com/images/P/0553263218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553263218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553263218.01.LZZZZZZZ.jpg
2596,0446364703,Decked : A Regan Reilly Mystery,Carol Higgins Clark,1993,Warner Books,http://images.amazon.com/images/P/0446364703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364703.01.LZZZZZZZ.jpg
2597,0440213991,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company,http://images.amazon.com/images/P/0440213991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213991.01.LZZZZZZZ.jpg
2598,044098761X,A Wind in the Door (Laurel Leaf Books),Madeleine L'Engle,1976,Laure Leaf,http://images.amazon.com/images/P/044098761X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044098761X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044098761X.01.LZZZZZZZ.jpg
2599,0380899825,Hearts Aflame,Johanna Lindsey,1987,Avon,http://images.amazon.com/images/P/0380899825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380899825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380899825.01.LZZZZZZZ.jpg
2600,0345377591,"The Seeress of Kell (The Malloreon, Book 5)",David Eddings,1995,Del Rey Books,http://images.amazon.com/images/P/0345377591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345377591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345377591.01.LZZZZZZZ.jpg
2601,0786819146,"The Eternity Code (Artemis Fowl, Book 3)",Eoin Colfer,2003,Miramax Kids,http://images.amazon.com/images/P/0786819146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786819146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786819146.01.LZZZZZZZ.jpg
2602,0786808551,"The Arctic Incident (Artemis Fowl, Book 2)",Eoin Colfer,2002,Miramax Kids,http://images.amazon.com/images/P/0786808551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786808551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786808551.01.LZZZZZZZ.jpg
2603,0805462996,Letters to Baby: A Keepsake of Blessings and Wisdom for New Babies,Chaz Corzine,1997,Broadman &amp; Holman Publishers,http://images.amazon.com/images/P/0805462996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805462996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805462996.01.LZZZZZZZ.jpg
2604,0836228804,Poodles: A Book of Postcards,Andrews McMeel Publishing,1997,Andrews McMeel Pub,http://images.amazon.com/images/P/0836228804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836228804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836228804.01.LZZZZZZZ.jpg
2605,0312113420,James Herriot's Cat Stories,James Herriot,1994,St. Martin's Press,http://images.amazon.com/images/P/0312113420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312113420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312113420.01.LZZZZZZZ.jpg
2606,0425138232,Eye of the Storm,Jack Higgins,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425138232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425138232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425138232.01.LZZZZZZZ.jpg
2607,0441005993,"The Long Patrol (Redwall, Book 10)",Brian Jacques,1999,Ace Books,http://images.amazon.com/images/P/0441005993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441005993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441005993.01.LZZZZZZZ.jpg
2608,0440472431,Ramona and Her Mother (Ramona Quimby (Paperback)),Beverly Cleary,1980,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440472431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440472431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440472431.01.LZZZZZZZ.jpg
2609,0345336038,To Ride Pegasus,Anne McCaffrey,1991,Del Rey Books,http://images.amazon.com/images/P/0345336038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345336038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345336038.01.LZZZZZZZ.jpg
2610,084233226X,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,2001,Tyndale House Publishers,http://images.amazon.com/images/P/084233226X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084233226X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084233226X.01.LZZZZZZZ.jpg
2612,0880382678,"Test of the Twins (DragonLance Legends, Vol 3)",Margaret Weis,1986,TSR,http://images.amazon.com/images/P/0880382678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880382678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880382678.01.LZZZZZZZ.jpg
2613,0670835382,Four Past Midnight,Stephen King,1990,Viking Books,http://images.amazon.com/images/P/0670835382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670835382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670835382.01.LZZZZZZZ.jpg
2614,0451092163,The Shining (Signet Book),Stephen King,1978,New Amer Library,http://images.amazon.com/images/P/0451092163.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451092163.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451092163.01.LZZZZZZZ.jpg
2615,0446676098,The Notebook,Nicholas Sparks,1999,Warner Books,http://images.amazon.com/images/P/0446676098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446676098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446676098.01.LZZZZZZZ.jpg
2616,0451169514,It,Stephen King,1997,Signet Book,http://images.amazon.com/images/P/0451169514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451169514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451169514.01.LZZZZZZZ.jpg
2617,0064405036,"The Last Battle (The Chronicles of Narnia, Book 7)",C. S. Lewis,1994,HarperTrophy,http://images.amazon.com/images/P/0064405036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405036.01.LZZZZZZZ.jpg
2618,0064405044,"The Silver Chair (The Chronicles of Narnia, Book 6)",C. S. Lewis,1994,HarperTrophy,http://images.amazon.com/images/P/0064405044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405044.01.LZZZZZZZ.jpg
2619,0064404994,"The Lion, the Witch and the Wardrobe (rpkg) (Narnia)",C. S. Lewis,1994,HarperTrophy,http://images.amazon.com/images/P/0064404994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064404994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064404994.01.LZZZZZZZ.jpg
2620,067103264X,Storm of the Century: An Original Screenplay,Stephen King,1999,Pocket,http://images.amazon.com/images/P/067103264X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067103264X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067103264X.01.LZZZZZZZ.jpg
2621,0140053204,Travels With Charley: In Search of America,John Steinbeck,1980,Penguin Books,http://images.amazon.com/images/P/0140053204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140053204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140053204.01.LZZZZZZZ.jpg
2622,0671739735,Velvet Angel,Jude Deveraux,1991,Pocket,http://images.amazon.com/images/P/0671739735.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671739735.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671739735.01.LZZZZZZZ.jpg
2623,0671702505,The Gift,Julie Garwood,1991,Pocket,http://images.amazon.com/images/P/0671702505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671702505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671702505.01.LZZZZZZZ.jpg
2624,0679774386,Doctor Zhivago,BORIS PASTERNAK,1997,Pantheon,http://images.amazon.com/images/P/0679774386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679774386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679774386.01.LZZZZZZZ.jpg
2625,0553571907,Mischief,Amanda Quick,1997,Bantam Books,http://images.amazon.com/images/P/0553571907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571907.01.LZZZZZZZ.jpg
2626,0553283545,Seduction,Amanda Quick,1990,Bantam,http://images.amazon.com/images/P/0553283545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553283545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553283545.01.LZZZZZZZ.jpg
2627,0553289322,Scandal,Amanda Quick,1991,Bantam,http://images.amazon.com/images/P/0553289322.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289322.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289322.01.LZZZZZZZ.jpg
2628,0553293168,Ravished,Amanda Quick,1992,Bantam,http://images.amazon.com/images/P/0553293168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553293168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553293168.01.LZZZZZZZ.jpg
2629,0380762560,Surrender My Love,Johanna Lindsey,1994,Avon,http://images.amazon.com/images/P/0380762560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380762560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380762560.01.LZZZZZZZ.jpg
2630,0380752999,Defy Not The Heart,Johanna Lindsey,1989,Avon,http://images.amazon.com/images/P/0380752999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380752999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380752999.01.LZZZZZZZ.jpg
2631,0380756277,Prisoner of My Desire,Johanna Lindsey,1991,Avon,http://images.amazon.com/images/P/0380756277.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380756277.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380756277.01.LZZZZZZZ.jpg
2632,0380871556,A Gentle Feuding,Johanna Lindsey,1984,Avon,http://images.amazon.com/images/P/0380871556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380871556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380871556.01.LZZZZZZZ.jpg
2633,0380750872,Secret Fire,Johanna Lindsey,1987,Avon,http://images.amazon.com/images/P/0380750872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380750872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380750872.01.LZZZZZZZ.jpg
2634,0380756293,The Magic of You (Malory Novels (Paperback)),Johanna Lindsey,1993,Avon,http://images.amazon.com/images/P/0380756293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380756293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380756293.01.LZZZZZZZ.jpg
2635,0380750864,Tender Rebel (Malory Novels (Paperback)),Johanna Lindsey,1988,Avon,http://images.amazon.com/images/P/0380750864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380750864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380750864.01.LZZZZZZZ.jpg
2636,0380756269,Man of My Dreams (Sherring Cross (Paperback)),Johanna Lindsey,1992,Avon,http://images.amazon.com/images/P/0380756269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380756269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380756269.01.LZZZZZZZ.jpg
2637,0380752948,Silver Angel,Johanna Lindsey,1999,Avon,http://images.amazon.com/images/P/0380752948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380752948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380752948.01.LZZZZZZZ.jpg
2638,0380725703,Love Me Forever (Sherring Cross (Paperback)),Johanna Lindsey,1996,Avon,http://images.amazon.com/images/P/0380725703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725703.01.LZZZZZZZ.jpg
2639,0380899531,Love Only Once (Malory Novels (Paperback)),Johanna Lindsey,1985,Avon,http://images.amazon.com/images/P/0380899531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380899531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380899531.01.LZZZZZZZ.jpg
2640,055329315X,Reckless,Amanda Quick,1992,Bantam,http://images.amazon.com/images/P/055329315X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329315X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329315X.01.LZZZZZZZ.jpg
2641,0425155188,Rapture in Death,J. D. Robb,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425155188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425155188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425155188.01.LZZZZZZZ.jpg
2642,0425157466,McNally's Puzzle (Archy McNally Novels (Paperback)),Lawrence Sanders,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425157466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425157466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425157466.01.LZZZZZZZ.jpg
2643,0380753006,Savage Thunder,Johanna Lindsey,1989,Avon,http://images.amazon.com/images/P/0380753006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380753006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380753006.01.LZZZZZZZ.jpg
2644,0140620206,Tess of the Durbervilles,Hardy,0,Penguin Putnam~mass,http://images.amazon.com/images/P/0140620206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620206.01.LZZZZZZZ.jpg
2645,156584100X,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,1995,New Press,http://images.amazon.com/images/P/156584100X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156584100X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156584100X.01.LZZZZZZZ.jpg
2646,0312971125,Crazy for You,Jennifer Crusie,2000,St. Martin's Press,http://images.amazon.com/images/P/0312971125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312971125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312971125.01.LZZZZZZZ.jpg
2647,0451192001,How Stella Got Her Groove Back,Terry McMillan,1997,Signet Book,http://images.amazon.com/images/P/0451192001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192001.01.LZZZZZZZ.jpg
2648,1573222038,Fingersmith,Sarah Waters,2002,Riverhead Hardcover,http://images.amazon.com/images/P/1573222038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573222038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573222038.01.LZZZZZZZ.jpg
2649,0312205406,Hot Six (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Press,http://images.amazon.com/images/P/0312205406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.LZZZZZZZ.jpg
